Id,SalePrice_est
2735,135547.83758477197
2736,132923.42556115685
2737,109742.21458109634
2738,124858.88642474147
2739,152953.3639294742
2740,132134.2735185653
2741,155005.21948671655
2742,161752.837647148
2743,154571.48349750714
2744,157423.34728789987
2745,145929.68699275376
2746,123150.40086870978
2747,153768.14784014146
2748,111326.32496562772
2749,127439.34995120883
2750,118417.96305992376
2751,123504.37917192308
2752,210758.60618468374
2753,134278.2530378057
2754,232509.65058083285
2755,134353.91191532082
2756,80430.45269244257
2757,62966.86798820381
2758,65610.82095705667
2759,156183.86835268192
2760,128974.74111987991
2761,136883.06789330018
2762,133338.19586758
2763,187299.29104469073
2764,153868.75823607077
2765,275313.29011992936
2766,122049.47309804309
2767,70748.51311177359
2768,126145.47205460581
2769,138888.12511288692
2770,154283.3621382925
2771,107787.16678641332
2772,106741.9064917293
2773,166762.7989766161
2774,154542.82648766166
2775,130088.5375088017
2776,144322.25959398193
2777,143969.5725908243
2778,120756.769658505
2779,123176.83979300599
2780,106546.64789406203
2781,90953.35415816399
2782,88937.22384231426
2783,95215.64730445517
2784,120431.60240785108
2785,139962.20842672684
2786,46353.82439998885
2787,127601.54131877783
2788,60030.57109856405
2789,186897.65956334074
2790,80142.61673194173
2791,113344.85637456234
2792,61575.16982934953
2793,156233.4448485811
2794,99332.23512617187
2795,125923.77914990095
2796,86881.98683447088
2797,238318.68296359468
2798,123425.4012093202
2799,116196.64913664767
2800,72382.08329144822
2801,113709.94373687729
2802,130148.26777545073
2803,176159.9217210804
2804,137584.70228871173
2805,102594.2054867192
2806,76656.03325103382
2807,165397.19168100817
2808,150813.59203586032
2809,126324.94025532712
2810,131378.56720490483
2811,165236.3784896012
2812,178946.29769218512
2813,156804.31189353327
2814,155447.2540466102
2815,92444.90640421363
2816,215398.62419483118
2817,140780.9271946176
2818,126277.04820092162
2819,169300.6490856023
2820,139630.77528234932
2821,110377.84904373168
2822,192566.19457968132
2823,332069.7937420723
2824,180364.4969718763
2825,154280.51163891336
2826,132797.06479639438
2827,146191.60974496478
2828,259403.46633057925
2829,200052.6493673493
2830,215785.28561495058
2831,187563.58795965265
2832,239078.57662633434
2833,311871.527985381
2834,230535.01968398108
2835,229059.3935124164
2836,198138.36866820985
2837,168880.04160142608
2838,146873.97963427406
2839,171386.86580309915
2840,200313.2184922761
2841,204155.25200903162
2842,225726.38217575743
2843,151118.55322380463
2844,169728.00498735308
2845,129897.43068645395
2846,204056.16390335292
2847,198835.16647586366
2848,209906.53582533967
2849,207188.14465689863
2850,268814.9271361458
2851,224293.61329201172
2852,231074.3851820054
2853,235477.66737655713
2854,143128.5473789239
2855,205345.3951344807
2856,202392.5696203233
2857,194696.86761963484
2858,208867.12224797448
2859,91365.46984970101
2860,138980.60955635618
2861,140208.3287440813
2862,189705.30103549216
2863,141696.93482795634
2864,260738.72635368613
2865,148678.07652078883
2866,158960.21981576632
2867,95257.91399238902
2868,96488.85683570242
2869,104806.47972691312
2870,123055.4570693213
2871,63358.95289798145
2872,13895.435497792234
2873,83889.35477323132
2874,145387.99498619608
2875,126646.10436713079
2876,168595.24483941268
2877,141342.32117356468
2878,180483.3776305337
2879,137390.99753111738
2880,107022.69339435124
2881,137130.46004898855
2882,180763.19297625413
2883,198984.86257809994
2884,197543.04362878026
2885,185394.82377588013
2886,239286.82658812613
2887,117229.30916495703
2888,140217.41805123806
2889,38490.89090372647
2890,70670.14278695246
2891,149647.6715920163
2892,50177.27425179815
2893,93177.84603581799
2894,49131.75801759746
2895,342387.3316068481
2896,303125.7286503298
2897,218072.7982117787
2898,149031.55932856322
2899,226089.42596498606
2900,148917.52309746732
2901,224529.44573342724
2902,200356.37753869448
2903,305895.7128135769
2904,343836.7243133248
2905,79312.38651402958
2906,201104.81007607427
2907,114862.08504501368
2908,116167.97209753745
2909,140695.2154799448
2910,68301.50226769058
2911,76469.6341456789
2912,142001.65223423118
2913,80413.66596682374
2914,71155.49439109828
2915,85248.6669024012
2916,82761.72643645019
2917,175807.52471831476
2918,115189.34968408688
2919,221714.0753582513
